Date,Withdrawal,Deposit,Balance,Week,Month,Year,Category
2022-08-29,44.02,0.0,109.66,35,8,2022,Dining Out
2022-08-29,26.97,0.0,82.69,35,8,2022,Groceries
2022-08-29,0.0,3000.0,3082.69,35,8,2022,Bonus
2022-08-29,2500.0,0.0,582.69,35,8,2022,Entertainment
2022-08-29,114.61,0.0,468.08,35,8,2022,Healthcare
2022-08-29,15.8,0.0,452.28,35,8,2022,Loan Payment
2022-08-30,0.0,3000.0,3452.28,35,8,2022,Capital Gains
2022-08-30,3000.0,0.0,452.28,35,8,2022,Groceries
2022-08-30,91.25,0.0,361.03,35,8,2022,Housing
2022-08-30,91.25,0.0,269.78,35,8,2022,Housing
2022-08-31,0.0,1013.64,1283.42,35,8,2022,Salary
2022-08-31,2.0,0.0,1281.42,35,8,2022,Transportation
2022-09-01,40.0,0.0,1241.42,35,9,2022,Personal Care
2022-09-01,10.72,0.0,1230.7,35,9,2022,Healthcare
2022-09-01,11.29,0.0,1219.41,35,9,2022,Shopping
2022-09-01,3.94,0.0,1215.47,35,9,2022,Healthcare
2022-09-01,200.0,0.0,1015.47,35,9,2022,Dining Out
2022-09-06,0.0,91.25,1106.72,36,9,2022,Bonus
2022-09-06,11.73,0.0,1094.99,36,9,2022,Healthcare
2022-09-06,12.23,0.0,1082.76,36,9,2022,Personal Care
2022-09-06,15.95,0.0,1066.81,36,9,2022,Transportation
2022-09-07,28.0,0.0,1038.81,36,9,2022,Shopping
2022-09-08,33.88,0.0,1004.93,36,9,2022,Housing
2022-09-08,23.35,0.0,981.58,36,9,2022,Loan Payment
2022-09-08,5.87,0.0,975.71,36,9,2022,Entertainment
2022-09-08,21.66,0.0,954.05,36,9,2022,Loan Payment
2022-09-09,11.29,0.0,942.76,36,9,2022,Personal Care
2022-09-09,27.6,0.0,915.16,36,9,2022,Shopping
2022-09-12,22.8,0.0,892.36,37,9,2022,Shopping
2022-09-12,1.9,0.0,890.46,37,9,2022,Loan Payment
2022-09-12,41.72,0.0,848.74,37,9,2022,Transportation
2022-09-12,45.4,0.0,803.34,37,9,2022,Dining Out
2022-09-12,31.9,0.0,771.44,37,9,2022,Groceries
2022-09-12,3.26,0.0,768.18,37,9,2022,Entertainment
2022-09-12,38.64,0.0,729.54,37,9,2022,Entertainment
2022-09-12,17.68,0.0,711.86,37,9,2022,Bills
2022-09-12,1.25,0.0,710.61,37,9,2022,Shopping
2022-09-12,112.5,0.0,598.11,37,9,2022,Loan Payment
2022-09-12,34.34,0.0,563.77,37,9,2022,Healthcare
2022-09-12,20.84,0.0,542.93,37,9,2022,Healthcare
2022-09-12,10.33,0.0,532.6,37,9,2022,Personal Care
2022-09-13,0.51,0.0,532.09,37,9,2022,Groceries
2022-09-13,5.87,0.0,526.22,37,9,2022,Healthcare
2022-09-13,24.05,0.0,502.17,37,9,2022,Entertainment
2022-09-13,30.24,0.0,471.93,37,9,2022,Groceries
2022-09-14,7.76,0.0,464.17,37,9,2022,Groceries
2022-09-14,0.0,900.54,1364.71,37,9,2022,Salary
2022-09-14,141.65,0.0,1223.06,37,9,2022,Bills
2022-09-14,20.5,0.0,1202.56,37,9,2022,Healthcare
2022-09-14,21.71,0.0,1180.85,37,9,2022,Entertainment
2022-09-15,24.05,0.0,1156.8,37,9,2022,Dining Out
2022-09-15,300.0,0.0,856.8,37,9,2022,Housing
2022-09-16,22.6,0.0,834.2,37,9,2022,Transportation
2022-09-16,50.91,0.0,783.29,37,9,2022,Personal Care
2022-09-19,41.41,0.0,741.88,38,9,2022,Bills
2022-09-19,5.99,0.0,735.89,38,9,2022,Entertainment
2022-09-19,20.5,0.0,715.39,38,9,2022,Bills
2022-09-19,7.99,0.0,707.4,38,9,2022,Loan Payment
2022-09-19,20.5,0.0,686.9,38,9,2022,Bills
2022-09-19,2.36,0.0,684.54,38,9,2022,Personal Care
2022-09-19,18.0,0.0,666.54,38,9,2022,Shopping
2022-09-19,14.95,0.0,651.59,38,9,2022,Dining Out
2022-09-20,25.45,0.0,626.14,38,9,2022,Entertainment
2022-09-20,24.78,0.0,601.36,38,9,2022,Healthcare
2022-09-20,17.05,0.0,584.31,38,9,2022,Entertainment
2022-09-21,21.16,0.0,563.15,38,9,2022,Bills
2022-09-22,18.9,0.0,544.25,38,9,2022,Groceries
2022-09-22,5.63,0.0,538.62,38,9,2022,Healthcare
2022-09-23,3.82,0.0,534.8,38,9,2022,Housing
2022-09-23,20.82,0.0,513.98,38,9,2022,Transportation
2022-09-23,9.38,0.0,504.6,38,9,2022,Housing
2022-09-23,2.65,0.0,501.95,38,9,2022,Housing
2022-09-26,24.05,0.0,477.9,39,9,2022,Shopping
2022-09-26,24.5,0.0,453.4,39,9,2022,Bills
2022-09-26,44.0,0.0,409.4,39,9,2022,Loan Payment
2022-09-26,33.88,0.0,375.52,39,9,2022,Healthcare
2022-09-26,16.6,0.0,358.92,39,9,2022,Groceries
2022-09-26,14.95,0.0,343.97,39,9,2022,Shopping
2022-09-26,11.06,0.0,332.91,39,9,2022,Shopping
2022-09-26,1.7,0.0,331.21,39,9,2022,Loan Payment
2022-09-26,18.17,0.0,313.04,39,9,2022,Loan Payment
2022-09-26,14.95,0.0,298.09,39,9,2022,Groceries
2022-09-26,47.05,0.0,251.04,39,9,2022,Loan Payment
2022-09-26,0.0,47.05,298.09,39,9,2022,Capital Gains
2022-09-27,13.55,0.0,284.54,39,9,2022,Healthcare
2022-09-27,14.0,0.0,270.54,39,9,2022,Entertainment
2022-09-28,0.0,517.34,787.88,39,9,2022,Bonus
2022-09-29,22.71,0.0,765.17,39,9,2022,Personal Care
2022-09-29,18.9,0.0,746.27,39,9,2022,Bills
2022-09-29,0.0,0.01,746.28,39,9,2022,Salary
2022-10-03,24.05,0.0,722.23,40,10,2022,Transportation
2022-10-03,18.9,0.0,703.33,40,10,2022,Transportation
2022-10-03,20.6,0.0,682.73,40,10,2022,Loan Payment
2022-10-03,33.9,0.0,648.83,40,10,2022,Bills
2022-10-03,11.29,0.0,637.54,40,10,2022,Personal Care
2022-10-03,7.9,0.0,629.64,40,10,2022,Loan Payment
2022-10-03,0.0,200.0,829.64,40,10,2022,Investment Income
2022-10-03,249.7,0.0,579.94,40,10,2022,Transportation
2022-10-03,18.9,0.0,561.04,40,10,2022,Loan Payment
2022-10-03,48.0,0.0,513.04,40,10,2022,Groceries
2022-10-03,14.5,0.0,498.54,40,10,2022,Dining Out
2022-10-03,33.88,0.0,464.66,40,10,2022,Loan Payment
2022-10-03,200.0,0.0,264.66,40,10,2022,Entertainment
2022-10-04,24.05,0.0,240.61,40,10,2022,Dining Out
2022-10-06,16.92,0.0,223.69,40,10,2022,Healthcare
2022-10-06,1.13,0.0,222.56,40,10,2022,Personal Care
2022-10-06,24.9,0.0,197.66,40,10,2022,Bills
2022-10-06,44.04,0.0,153.62,40,10,2022,Shopping
2022-10-06,0.0,30.0,183.62,40,10,2022,Salary
2022-10-07,14.95,0.0,168.67,40,10,2022,Entertainment
2022-10-07,10.72,0.0,157.95,40,10,2022,Healthcare
2022-10-07,27.9,0.0,130.05,40,10,2022,Groceries
2022-10-07,2.47,0.0,127.58,40,10,2022,Housing
2022-10-11,36.0,0.0,91.58,41,10,2022,Bills
2022-10-11,5.0,0.0,86.58,41,10,2022,Dining Out
2022-10-11,50.0,0.0,36.58,41,10,2022,Housing
2022-10-12,0.0,593.67,630.25,41,10,2022,Trading
2022-10-12,71.02,0.0,559.23,41,10,2022,Transportation
2022-10-12,23.95,0.0,535.28,41,10,2022,Healthcare
2022-10-13,75.0,0.0,460.28,41,10,2022,Shopping
2022-10-14,7.63,0.0,452.65,41,10,2022,Housing
2022-10-14,11.85,0.0,440.8,41,10,2022,Entertainment
2022-10-14,100.0,0.0,340.8,41,10,2022,Healthcare
2022-10-17,55.94,0.0,284.86,42,10,2022,Shopping
2022-10-17,10.71,0.0,274.15,42,10,2022,Healthcare
2022-10-17,6.2,0.0,267.95,42,10,2022,Housing
2022-10-18,30.48,0.0,237.47,42,10,2022,Personal Care
2022-10-18,33.88,0.0,203.59,42,10,2022,Dining Out
2022-10-19,27.21,0.0,176.38,42,10,2022,Shopping
2022-10-19,15.25,0.0,161.13,42,10,2022,Dining Out
2022-10-20,28.87,0.0,132.26,42,10,2022,Housing
2022-10-20,7.9,0.0,124.36,42,10,2022,Transportation
2022-10-20,0.0,150.0,274.36,42,10,2022,Trading
2022-10-20,6.99,0.0,267.37,42,10,2022,Entertainment
2022-10-20,22.05,0.0,245.32,42,10,2022,Personal Care
2022-10-20,96.01,0.0,149.31,42,10,2022,Shopping
2022-10-21,14.95,0.0,134.36,42,10,2022,Entertainment
2022-10-21,8.57,0.0,125.79,42,10,2022,Healthcare
2022-10-21,18.06,0.0,107.73,42,10,2022,Transportation
2022-10-21,27.04,0.0,80.69,42,10,2022,Entertainment
2022-10-24,16.45,0.0,64.24,43,10,2022,Loan Payment
2022-10-24,12.42,0.0,51.82,43,10,2022,Loan Payment
2022-10-24,8.78,0.0,43.04,43,10,2022,Loan Payment
2022-10-24,19.9,0.0,23.14,43,10,2022,Transportation
2022-10-24,7.9,0.0,15.24,43,10,2022,Entertainment
2022-10-24,11.95,0.0,3.29,43,10,2022,Healthcare
2022-10-25,0.0,25.0,28.29,43,10,2022,Salary
2022-10-25,24.05,0.0,4.24,43,10,2022,Dining Out
2022-10-25,0.0,20.0,24.24,43,10,2022,Investment Income
2022-10-25,24.05,0.0,0.19,43,10,2022,Groceries
2022-10-26,0.0,593.67,593.86,43,10,2022,Bonus
2022-10-26,0.56,0.0,593.3,43,10,2022,Loan Payment
2022-10-26,27.11,0.0,566.19,43,10,2022,Bills
2022-10-26,12.87,0.0,553.32,43,10,2022,Housing
2022-10-27,9.35,0.0,543.97,43,10,2022,Healthcare
2022-10-27,16.95,0.0,527.02,43,10,2022,Entertainment
2022-10-28,20.34,0.0,506.68,43,10,2022,Entertainment
2022-10-28,2.63,0.0,504.05,43,10,2022,Shopping
2022-10-28,16.95,0.0,487.1,43,10,2022,Shopping
